ID,geneName,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,go_term
Vitvi19g00369,Vitvi19g00369,79.4131,1.155386,0.2599976,4.443832,8.84E-06,0.0001,#N/A
Vitvi07g00454,Vitvi07g00454,37.11315,1.533241,0.3452578,4.440859,8.96E-06,0.0001,GO:0030599
Vitvi18g00315,Vitvi18g00315,54.68653,1.132434,0.255076,4.439596,9.01E-06,0.0001,GO:0005515
Vitvi12g00627,Vitvi12g00627,56.16428,1.302939,0.2939592,4.43238,9.32E-06,0.0001,#N/A
Vitvi04g00312,Vitvi04g00312,1251.035,2.066022,0.4668706,4.425257,9.63E-06,0.0001,GO:0003824
Vitvi07g00256,Vitvi07g00256,23.46458,-2.361551,0.5336889,-4.424958,9.65E-06,0.0001,GO:0009055
Vitvi10g00631,Vitvi10g00631,75.66301,1.56615,0.3539974,4.424186,9.68E-06,0.0001,#N/A
Vitvi17g00464,Vitvi17g00464,7.730999,5.496964,1.243239,4.421486,9.80E-06,0.0001,GO:0008146
Vitvi01g00332,Vitvi01g00332,143.2274135,1.571617507,0.355625263,4.419307825,9.90E-06,0.0001,#N/A
Vitvi02g00571,Vitvi02g00571,9.17484,1.802879,0.4080908,4.417838,9.97E-06,0.0001,#N/A
Vitvi11g00229,Vitvi11g00229,1415.367,-1.028892,0.2330501,-4.414896,1.01E-05,0.0001,#N/A
Vitvi02g01559,Vitvi02g01559,14.09489,1.688803,0.3829089,4.410455,1.03E-05,0.0001,#N/A
Vitvi05g00574,Vitvi05g00574,128.6731,1.197726,0.2715715,4.410352,1.03E-05,0.0001,GO:0003676
Vitvi05g02077,Vitvi05g02077,66.39218,1.160973,0.2633817,4.407949,1.04E-05,0.0001,GO:0008270
Vitvi15g00799,Vitvi15g00799,424.5141,-1.075496,0.2440937,-4.406077,1.05E-05,0.0001,GO:0005506
Vitvi06g00108,Vitvi06g00108,55.23147,1.059608,0.2405828,4.404337,1.06E-05,0.0001,GO:0005515
Vitvi02g01047,Vitvi02g01047,83.90791,1.229606,0.2794768,4.399672,1.08E-05,0.0001,#N/A
Vitvi05g00237,Vitvi05g00237,68.39508,1.142555,0.2598365,4.397207,1.10E-05,0.0001,GO:0003777
Vitvi11g01678,Vitvi11g01678,7.984788,3.081037,0.7007517,4.396759,1.10E-05,0.0001,GO:0004553
Vitvi19g01959,Vitvi19g01959,48.57431,-1.200414,0.273313,-4.392085,1.12E-05,0.0001,GO:0004672
Vitvi05g01778,Vitvi05g01778,12.21654,-5.477433,1.24805,-4.388794,1.14E-05,0.0001,#N/A
Vitvi05g02150,Vitvi05g02150,110.5586,1.047245,0.2387073,4.38715,1.15E-05,0.0001,#N/A
Vitvi18g00145,Vitvi18g00145,80.03837,1.020809,0.2327452,4.385952,1.15E-05,0.0001,GO:0005515
Vitvi18g01548,Vitvi18g01548,10.11336,3.877444,0.8841718,4.385397,1.16E-05,0.0001,GO:0006633
Vitvi16g01167,Vitvi16g01167,50.02752,1.552689,0.3540724,4.385231,1.16E-05,0.0001,GO:0004672
Vitvi01g00521,Vitvi01g00521,1669.982879,1.162859881,0.265247989,4.384047872,1.16E-05,0.0001,GO:0004672
Vitvi12g02357,Vitvi12g02357,9.020654,4.745243,1.082859,4.382144,1.18E-05,0.0001,#N/A
Vitvi02g01227,Vitvi02g01227,60.20926,-1.417763,0.3236215,-4.380931,1.18E-05,0.0001,GO:0016747
Vitvi04g01317,Vitvi04g01317,296.1114,1.27344,0.2909645,4.376615,1.21E-05,0.0001,GO:0005507
Vitvi18g00618,Vitvi18g00618,66.90961,1.227303,0.2805716,4.374295,1.22E-05,0.0001,GO:0003700
Vitvi04g00145,Vitvi04g00145,63.43341,-1.224125,0.2799069,-4.373328,1.22E-05,0.0001,#N/A
Vitvi08g00788,Vitvi08g00788,323.1844,1.149174,0.2628951,4.371228,1.24E-05,0.0001,#N/A
Vitvi19g00781,Vitvi19g00781,7.350578,2.727803,0.6243425,4.369082,1.25E-05,0.0001,GO:0004252
Vitvi08g01570,Vitvi08g01570,14.92005,2.064571,0.4729692,4.365128,1.27E-05,0.0001,GO:0030599
Vitvi07g02972,Vitvi07g02972,16.56519,1.787533,0.410707,4.352331,1.35E-05,0.0001,#N/A
Vitvi19g00445,Vitvi19g00445,524.4265,1.109376,0.2549726,4.350963,1.36E-05,0.0001,GO:0009055
Vitvi09g01571,Vitvi09g01571,59.34185,1.112908,0.2558407,4.350006,1.36E-05,0.0001,#N/A
Vitvi01g01876,Vitvi01g01876,100.9010442,-1.061669029,0.244264152,-4.346397204,1.38E-05,0.0001,GO:0006401
Vitvi12g01993,Vitvi12g01993,14.25079,-2.93834,0.6769039,-4.340853,1.42E-05,0.0001,GO:0005506
Vitvi09g00817,Vitvi09g00817,25.99829,1.453171,0.3353588,4.333184,1.47E-05,0.0001,#N/A
Vitvi13g00551,Vitvi13g00551,7.069126,-2.359195,0.5445864,-4.332086,1.48E-05,0.0001,#N/A
Vitvi03g01449,Vitvi03g01449,15.79985,-1.617079,0.3734378,-4.330249,1.49E-05,0.0001,GO:0009733
Vitvi04g01692,Vitvi04g01692,48.38893,1.108374,0.256032,4.329046,1.50E-05,0.0001,#N/A
Vitvi05g00528,Vitvi05g00528,23.68876,1.529812,0.3535033,4.327575,1.51E-05,0.0001,#N/A
Vitvi01g01134,Vitvi01g01134,19.62707651,2.007016801,0.463977542,4.325676614,1.52E-05,0.0001,GO:0003676
Vitvi09g00012,Vitvi09g00012,133.1297,1.014599,0.2346195,4.324443,1.53E-05,0.0001,#N/A
Vitvi03g01597,Vitvi03g01597,1056.546,1.020148,0.2362624,4.317861,1.58E-05,0.0001,#N/A
Vitvi04g02210,Vitvi04g02210,10.28331,2.149373,0.4982198,4.314107,1.60E-05,0.0001,GO:0071949
Vitvi10g02301,Vitvi10g02301,87.88545,-1.035288,0.2400667,-4.312502,1.61E-05,0.0001,#N/A
Vitvi18g00926,Vitvi18g00926,77.98127,-1.323457,0.3070176,-4.310689,1.63E-05,0.0001,GO:0016758
Vitvi08g02386,Vitvi08g02386,70.24749,1.402906,0.3256175,4.308449,1.64E-05,0.0001,#N/A
Vitvi06g00895,Vitvi06g00895,319.1885,1.218846,0.2834947,4.299363,1.71E-05,0.0001,GO:0008375
Vitvi19g00750,Vitvi19g00750,112.2417,1.003819,0.2337816,4.293833,1.76E-05,0.0001,#N/A
Vitvi11g00453,Vitvi11g00453,28.76545,1.525415,0.3552657,4.29373,1.76E-05,0.0001,GO:0005515
Vitvi07g01213,Vitvi07g01213,203.0117,1.979875,0.4614493,4.290558,1.78E-05,0.0001,#N/A
Vitvi11g01677,Vitvi11g01677,8.722181,4.720741,1.101757,4.284738,1.83E-05,0.0001,GO:0005618
Vitvi01g01807,Vitvi01g01807,9.736005794,2.360456948,0.550979682,4.284108875,1.83E-05,0.0001,#N/A
Vitvi14g01691,Vitvi14g01691,7.200587,2.808838,0.6556585,4.283996,1.84E-05,0.0001,#N/A
Vitvi04g01793,Vitvi04g01793,412.7664,1.157222,0.2703418,4.280588,1.86E-05,0.0001,#N/A
Vitvi03g00950,Vitvi03g00950,16.85071,2.469091,0.5771086,4.278381,1.88E-05,0.0001,#N/A
Vitvi07g01578,Vitvi07g01578,22.21666,1.453694,0.3398468,4.277498,1.89E-05,0.0001,#N/A
Vitvi06g01577,Vitvi06g01577,14.25479,2.2764,0.5326992,4.273331,1.93E-05,0.0001,#N/A
Vitvi17g01082,Vitvi17g01082,10.28193,-2.89355,0.6774001,-4.271553,1.94E-05,0.0001,GO:0003677
Vitvi14g01670,Vitvi14g01670,143.5261,-1.036389,0.2426394,-4.271312,1.94E-05,0.0001,#N/A
Vitvi07g02191,Vitvi07g02191,99.50373,1.047715,0.2453706,4.26993,1.96E-05,0.0001,GO:0005515
Vitvi03g00537,Vitvi03g00537,11580.48,1.19888,0.281114,4.264748,2.00E-05,0.0001,#N/A
Vitvi16g01931,Vitvi16g01931,18.38332,-2.084785,0.4893976,-4.259901,2.05E-05,0.0001,#N/A
Vitvi07g02112,Vitvi07g02112,50.38498,1.157149,0.2717614,4.257959,2.06E-05,0.0001,#N/A
Vitvi16g00372,Vitvi16g00372,19.82493,1.28699,0.3023906,4.25605,2.08E-05,0.0001,#N/A
Vitvi05g01404,Vitvi05g01404,19.82169,1.681167,0.3951237,4.254787,2.09E-05,0.0001,#N/A
Vitvi03g01336,Vitvi03g01336,21.01012,2.112142,0.4964458,4.254526,2.09E-05,0.0001,GO:0009733
Vitvi16g00849,Vitvi16g00849,55.56899,1.702416,0.4010912,4.24446,2.19E-05,0.0001,GO:0016758
Vitvi09g00802,Vitvi09g00802,25.78021,1.483658,0.3503458,4.234838,2.29E-05,0.0001,#N/A
Vitvi04g01172,Vitvi04g01172,6.968082,-2.480392,0.5863531,-4.230203,2.33E-05,0.0001,GO:0009733
Vitvi15g00964,Vitvi15g00964,49.26149,1.328679,0.3141142,4.229925,2.34E-05,0.0001,GO:0004144
Vitvi12g02037,Vitvi12g02037,300.3351,1.236077,0.2931124,4.217074,2.47E-05,0.0002,GO:0004672
Vitvi12g02638,Vitvi12g02638,183.027,1.151252,0.2732109,4.213785,2.51E-05,0.0002,GO:0016021
Vitvi03g01255,Vitvi03g01255,104.8823,1.20907,0.2875225,4.205131,2.61E-05,0.0002,GO:0030599
Vitvi13g02043,Vitvi13g02043,9.802711,2.109892,0.5019175,4.203664,2.63E-05,0.0002,#N/A
Vitvi13g00139,Vitvi13g00139,34.4005,1.372807,0.3268653,4.199917,2.67E-05,0.0002,#N/A
Vitvi10g02334,Vitvi10g02334,3.158773,5.449254,1.297488,4.199848,2.67E-05,0.0002,#N/A
Vitvi03g01801,Vitvi03g01801,58.87613,1.287355,0.3065915,4.198927,2.68E-05,0.0002,#N/A
Vitvi11g00069,Vitvi11g00069,7.465818,3.241969,0.7721588,4.198578,2.69E-05,0.0002,#N/A
Vitvi08g01291,Vitvi08g01291,57.96722,-1.23892,0.2954632,-4.193144,2.75E-05,0.0002,GO:0005515
Vitvi12g02588,Vitvi12g02588,62.27286,1.090735,0.2601694,4.192401,2.76E-05,0.0002,GO:0016758
Vitvi09g00568,Vitvi09g00568,51.02534,1.099421,0.2622552,4.19218,2.76E-05,0.0002,GO:0005515
Vitvi05g01384,Vitvi05g01384,365.2044,1.767554,0.4216738,4.191757,2.77E-05,0.0002,#N/A
Vitvi04g00242,Vitvi04g00242,59.20839,1.130426,0.2698583,4.18896,2.80E-05,0.0002,GO:0016020
Vitvi11g01351,Vitvi11g01351,27.97081,1.561655,0.3729952,4.186798,2.83E-05,0.0002,#N/A
Vitvi17g00788,Vitvi17g00788,20.68634,1.614235,0.3863783,4.17786,2.94E-05,0.0002,GO:0016758
Vitvi19g01375,Vitvi19g01375,27.61691,1.468178,0.3515238,4.176612,2.96E-05,0.0002,#N/A
Vitvi01g01745,Vitvi01g01745,45.740824,1.115905413,0.267461056,4.17221643,3.02E-05,0.0002,GO:0046983
Vitvi14g01721,Vitvi14g01721,44.17011,1.30901,0.3138842,4.17036,3.04E-05,0.0002,GO:0005515
Vitvi07g01545,Vitvi07g01545,34.20601,1.370771,0.3289264,4.167409,3.08E-05,0.0002,GO:0046983
Vitvi11g01668,Vitvi11g01668,8.073456,2.398492,0.5756137,4.166844,3.09E-05,0.0002,#N/A
Vitvi11g00132,Vitvi11g00132,125.1995,1.151981,0.2765056,4.166213,3.10E-05,0.0002,#N/A
Vitvi08g00773,Vitvi08g00773,44.93754,-1.081912,0.2598263,-4.163982,3.13E-05,0.0002,GO:0000724
Vitvi07g02734,Vitvi07g02734,51.75645,1.236154,0.2972207,4.159043,3.20E-05,0.0002,#N/A
Vitvi18g03040,Vitvi18g03040,10.16351,-3.346831,0.8060718,-4.152026,3.30E-05,0.0002,GO:0046274
Vitvi02g00734,Vitvi02g00734,32.55935,-1.016952,0.2452474,-4.146636,3.37E-05,0.0002,GO:0000077
Vitvi14g00146,Vitvi14g00146,303.8445,1.913336,0.4618275,4.142966,3.43E-05,0.0002,#N/A
Vitvi04g00060,Vitvi04g00060,51.1048,1.049933,0.253448,4.142599,3.43E-05,0.0002,GO:0003824
Vitvi18g01088,Vitvi18g01088,107.9131,1.037728,0.2505222,4.142262,3.44E-05,0.0002,GO:0005515
Vitvi04g02190,Vitvi04g02190,12.76263,-1.788447,0.4320389,-4.139551,3.48E-05,0.0002,GO:0009058
Vitvi13g00148,Vitvi13g00148,13.22507,1.830104,0.4422462,4.138203,3.50E-05,0.0002,#N/A
Vitvi15g00874,Vitvi15g00874,10.28432,-2.016183,0.4872338,-4.138021,3.50E-05,0.0002,GO:0008168
Vitvi19g00530,Vitvi19g00530,52.45107,1.037403,0.2507749,4.136791,3.52E-05,0.0002,GO:0003700
Vitvi06g00672,Vitvi06g00672,27.02849,1.508801,0.3652298,4.1311,3.61E-05,0.0002,GO:0015079
Vitvi03g00125,Vitvi03g00125,54.88956,1.381343,0.3350321,4.123015,3.74E-05,0.0002,GO:0004553
Vitvi11g01310,Vitvi11g01310,36.38875,1.401001,0.3399638,4.12103,3.77E-05,0.0002,GO:0004672
Vitvi18g00322,Vitvi18g00322,1274.105,1.049328,0.2546798,4.120187,3.79E-05,0.0002,GO:0016307
Vitvi02g00422,Vitvi02g00422,28.00924353,-1.218002211,0.295709735,-4.118911436,3.81E-05,0.0002,GO:0004252
Vitvi08g01068,Vitvi08g01068,53.46525,1.064058,0.2583948,4.117954,3.82E-05,0.0002,GO:0005515
Vitvi07g02118,Vitvi07g02118,14.10614,2.005762,0.487984,4.110303,3.95E-05,0.0002,#N/A
Vitvi08g00100,Vitvi08g00100,100.8057,2.532235,0.6161302,4.109902,3.96E-05,0.0002,#N/A
Vitvi15g00406,Vitvi15g00406,33.39152,4.366148,1.062598,4.108936,3.97E-05,0.0002,GO:0005506
Vitvi08g02227,Vitvi08g02227,18.57092,1.908987,0.4648201,4.106938,4.01E-05,0.0002,GO:0005515
Vitvi06g01711,Vitvi06g01711,31.59333,-1.206776,0.2939199,-4.105799,4.03E-05,0.0002,#N/A
Vitvi19g02323,Vitvi19g02323,14.86165,2.429745,0.5923796,4.10167,4.10E-05,0.0002,#N/A
Vitvi10g00266,Vitvi10g00266,37.29232,1.174118,0.287158,4.088752,4.34E-05,0.0003,GO:0005515
Vitvi12g00226,Vitvi12g00226,36.98684,1.07095,0.2620438,4.086911,4.37E-05,0.0003,GO:0003700
Vitvi08g00161,Vitvi08g00161,88.29886,1.073123,0.2628781,4.082207,4.46E-05,0.0003,#N/A
Vitvi06g00650,Vitvi06g00650,35.50645,1.471939,0.3612454,4.074623,4.61E-05,0.0003,GO:0004672
Vitvi05g00932,Vitvi05g00932,178.9202,1.095878,0.2689747,4.074279,4.62E-05,0.0003,GO:0008375
Vitvi19g00066,Vitvi19g00066,33.41013,1.413011,0.3469228,4.072986,4.64E-05,0.0003,#N/A
Vitvi14g00184,Vitvi14g00184,99.31979,1.223027,0.3006073,4.068521,4.73E-05,0.0003,#N/A
Vitvi07g00509,Vitvi07g00509,206.7435,1.037693,0.2551599,4.066833,4.77E-05,0.0003,GO:0016787
Vitvi17g01122,Vitvi17g01122,38.26693,1.274365,0.3134361,4.06579,4.79E-05,0.0003,GO:0005515
Vitvi04g02295,Vitvi04g02295,45.39973,1.164788,0.2866366,4.063642,4.83E-05,0.0003,#N/A
Vitvi05g00072,Vitvi05g00072,190.0573,-1.877968,0.4625178,-4.060315,4.90E-05,0.0003,GO:0004864
Vitvi11g00603,Vitvi11g00603,629.2572,1.260538,0.3104814,4.059945,4.91E-05,0.0003,GO:0000413
Vitvi07g02808,Vitvi07g02808,21.07117,1.508768,0.3716324,4.059841,4.91E-05,0.0003,GO:0005515
Vitvi08g00917,Vitvi08g00917,15.21477,1.678066,0.4133406,4.059765,4.91E-05,0.0003,#N/A
Vitvi14g00900,Vitvi14g00900,661.205,1.0238,0.2523069,4.057757,4.95E-05,0.0003,GO:0004672
Vitvi05g00307,Vitvi05g00307,31.01685,1.299733,0.3203549,4.057166,4.97E-05,0.0003,#N/A
Vitvi03g00185,Vitvi03g00185,228.4821,1.006298,0.2480377,4.057037,4.97E-05,0.0003,GO:0008168
Vitvi04g01889,Vitvi04g01889,35.80142,1.275545,0.314427,4.056728,4.98E-05,0.0003,#N/A
Vitvi04g02122,Vitvi04g02122,12.6511,1.827762,0.4507899,4.054577,5.02E-05,0.0003,GO:0008168
Vitvi06g01667,Vitvi06g01667,54.1326,-1.117859,0.2758194,-4.052865,5.06E-05,0.0003,GO:0016020
Vitvi01g00437,Vitvi01g00437,135.3414738,-1.042776834,0.257410742,-4.051022991,5.10E-05,0.0003,GO:0006952
Vitvi19g02150,Vitvi19g02150,190.1188,1.118483,0.2762931,4.048177,5.16E-05,0.0003,GO:0005515
Vitvi12g01699,Vitvi12g01699,90.01532,1.0112,0.249954,4.045542,5.22E-05,0.0003,GO:0016758
Vitvi04g00226,Vitvi04g00226,27.78887,-1.370021,0.3387836,-4.04394,5.26E-05,0.0003,#N/A
Vitvi14g01879,Vitvi14g01879,52.95293,1.077838,0.2665627,4.043468,5.27E-05,0.0003,#N/A
Vitvi07g02598,Vitvi07g02598,75.04039,1.414374,0.3498232,4.04311,5.27E-05,0.0003,#N/A
Vitvi08g02274,Vitvi08g02274,135.4639,1.011378,0.250354,4.039791,5.35E-05,0.0003,#N/A
Vitvi04g00347,Vitvi04g00347,22.3576,1.250202,0.3094811,4.03967,5.35E-05,0.0003,#N/A
Vitvi16g02145,Vitvi16g02145,19.25355,-1.476186,0.3655975,-4.037735,5.40E-05,0.0003,GO:0004672
Vitvi19g01732,Vitvi19g01732,105.5222,1.292123,0.3200232,4.037592,5.40E-05,0.0003,#N/A
Vitvi07g01729,Vitvi07g01729,25.64628,1.237322,0.3066025,4.03559,5.45E-05,0.0003,GO:0046983
Vitvi14g03090,Vitvi14g03090,55.23918,-1.105903,0.2741693,-4.033649,5.49E-05,0.0003,#N/A
Vitvi00g01001,Vitvi00g01001,12.4392368,1.724134114,0.427525315,4.032823442,5.51E-05,0.0003,GO:0046983
Vitvi18g00956,Vitvi18g00956,94.55234,1.096025,0.2718715,4.031408,5.54E-05,0.0003,#N/A
Vitvi12g00188,Vitvi12g00188,50.51861,-1.045997,0.2596712,-4.028162,5.62E-05,0.0003,GO:0016787
Vitvi03g00352,Vitvi03g00352,18.9958,-1.776228,0.4412755,-4.025214,5.69E-05,0.0003,#N/A
Vitvi19g01665,Vitvi19g01665,53.41484,1.224728,0.3043743,4.023755,5.73E-05,0.0003,GO:0009733
Vitvi07g01145,Vitvi07g01145,24.62714,1.250125,0.3112436,4.016547,5.91E-05,0.0003,GO:0016702
Vitvi03g00291,Vitvi03g00291,27.0783,1.415383,0.3523956,4.01646,5.91E-05,0.0003,GO:0008270
Vitvi19g02185,Vitvi19g02185,143.1812,1.093959,0.2735104,3.9997,6.34E-05,0.0004,GO:0043531
Vitvi01g01028,VviMYB165,28.38390435,-1.384737227,0.346366468,-3.997896317,6.39E-05,0.0004,GO:0003677
Vitvi18g02398,Vitvi18g02398,46.24789,-1.068221,0.2672129,-3.99764,6.40E-05,0.0004,GO:0003677
Vitvi01g00877,Vitvi01g00877,31.62097538,-1.045094835,0.261552231,-3.995740481,6.45E-05,0.0004,#N/A
Vitvi08g01990,Vitvi08g01990,70.19169,1.060165,0.2655707,3.992024,6.55E-05,0.0004,#N/A
Vitvi08g00133,Vitvi08g00133,24.35064,2.142814,0.5368464,3.991485,6.57E-05,0.0004,#N/A
Vitvi07g02597,Vitvi07g02597,721.6135,1.139129,0.2854081,3.991229,6.57E-05,0.0004,#N/A
Vitvi07g00892,Vitvi07g00892,12.63475,2.124642,0.5335209,3.982304,6.83E-05,0.0004,GO:0043531
Vitvi14g00277,Vitvi14g00277,10.40508,2.36237,0.5933513,3.981402,6.85E-05,0.0004,GO:0046983
Vitvi14g01354,Vitvi14g01354,26.1514,1.564363,0.3929394,3.981181,6.86E-05,0.0004,#N/A
Vitvi04g01408,Vitvi04g01408,23.10913,1.639787,0.4120977,3.97912,6.92E-05,0.0004,#N/A
Vitvi14g00297,Vitvi14g00297,10.60019,2.192067,0.5509619,3.978618,6.93E-05,0.0004,#N/A
Vitvi17g01089,Vitvi17g01089,36.61317,1.072616,0.2698477,3.974895,7.04E-05,0.0004,#N/A
Vitvi07g02213,Vitvi07g02213,409.8209,1.059508,0.2665952,3.97422,7.06E-05,0.0004,#N/A
Vitvi11g01674,Vitvi11g01674,7.452981,2.516342,0.634024,3.968844,7.22E-05,0.0004,GO:0004553
Vitvi08g01378,Vitvi08g01378,208.332,1.002601,0.2531147,3.961054,7.46E-05,0.0004,GO:0019538
Vitvi18g02442,VviTPS02,33.84859,1.400009,0.3535792,3.959534,7.51E-05,0.0004,GO:0010333
Vitvi05g02170,Vitvi05g02170,9.475502,2.942122,0.7432267,3.958579,7.54E-05,0.0004,#N/A
Vitvi14g00318,Vitvi14g00318,484.0707,-1.018823,0.2573809,-3.958426,7.54E-05,0.0004,GO:0000160
Vitvi03g00047,Vitvi03g00047,29.65476,-1.210389,0.3058433,-3.957548,7.57E-05,0.0004,#N/A
Vitvi08g01058,Vitvi08g01058,66.35102,1.024276,0.2590238,3.954371,7.67E-05,0.0004,GO:0004601
Vitvi03g01542,Vitvi03g01542,22.37532,1.465889,0.3707005,3.954376,7.67E-05,0.0004,GO:0016491
Vitvi01g01810,Vitvi01g01810,24.46564915,1.286728495,0.325415866,3.954104975,7.68E-05,0.0004,#N/A
Vitvi01g01507,Vitvi01g01507,39.83381875,1.127874927,0.285370062,3.952323944,7.74E-05,0.0004,#N/A
Vitvi18g02980,Vitvi18g02980,28.09571,1.303011,0.3298897,3.949838,7.82E-05,0.0004,#N/A
Vitvi14g02592,Vitvi14g02592,13.63157,1.821741,0.4615812,3.946739,7.92E-05,0.0004,#N/A
Vitvi09g01790,Vitvi09g01790,43.75911,1.366047,0.3462707,3.945026,7.98E-05,0.0004,GO:0043531
Vitvi12g02414,Vitvi12g02414,36.35448,-1.182917,0.2998924,-3.944473,8.00E-05,0.0005,#N/A
Vitvi08g01237,Vitvi08g01237,71.02153,1.193463,0.302646,3.94343,8.03E-05,0.0005,#N/A
Vitvi16g00156,UFGT,17.32199,2.165712,0.5495254,3.94106,8.11E-05,0.0005,GO:0016758
Vitvi10g01685,Vitvi10g01685,180.5858,1.206982,0.306312,3.940368,8.14E-05,0.0005,#N/A
Vitvi01g00267,Vitvi01g00267,35.91196832,1.029975746,0.261824686,3.933837408,8.36E-05,0.0005,GO:0015743
Vitvi14g01657,Vitvi14g01657,6.706045,2.632595,0.669255,3.933621,8.37E-05,0.0005,GO:0005506
Vitvi11g00469,Vitvi11g00469,57.88557,1.11513,0.2835206,3.933153,8.38E-05,0.0005,GO:0004630
Vitvi03g00726,Vitvi03g00726,37.90514,1.293679,0.3291605,3.930238,8.49E-05,0.0005,#N/A
Vitvi18g02506,Vitvi18g02506,137.8855,1.087947,0.2768504,3.929728,8.50E-05,0.0005,#N/A
Vitvi18g00836,Vitvi18g00836,8.700651,4.328364,1.101613,3.929115,8.53E-05,0.0005,GO:0004185
Vitvi10g01457,Vitvi10g01457,18.73504,2.140424,0.5450267,3.927192,8.59E-05,0.0005,GO:0003677
Vitvi18g02052,Vitvi18g02052,40.48437,1.091012,0.2778824,3.926164,8.63E-05,0.0005,GO:0005515
Vitvi18g02752,XM_002281291,76.74387,1.110682,0.2830058,3.924592,8.69E-05,0.0005,#N/A
Vitvi01g01752,Vitvi01g01752,10.13279841,2.198465944,0.560745861,3.920610202,8.83E-05,0.0005,#N/A
Vitvi01g00191,Vitvi01g00191,18.87518518,1.263131827,0.32264063,3.914980656,9.04E-05,0.0005,#N/A
Vitvi11g01488,Vitvi11g01488,11.64373,2.144245,0.5477695,3.914503,9.06E-05,0.0005,GO:0008061
Vitvi07g01151,LOXD,39.33651,1.01664,0.2602239,3.906788,9.35E-05,0.0005,GO:0005515
Vitvi11g00332,Vitvi11g00332,318.025,1.064444,0.2725372,3.905684,9.40E-05,0.0005,GO:0004672
Vitvi19g01982,Vitvi19g01982,18.46353,-1.725059,0.4425944,-3.897608,9.71E-05,0.0005,#N/A
Vitvi06g00336,Vitvi06g00336,111.6254,1.056947,0.2712121,3.897125,9.73E-05,0.0005,#N/A
Vitvi09g01233,Vitvi09g01233,106.1965,1.174776,0.3017996,3.892572,9.92E-05,0.0005,#N/A
Vitvi09g01465,Vitvi09g01465,33.90884,1.330141,0.3417848,3.891752,9.95E-05,0.0005,GO:0016747
Vitvi01g00430,Vitvi01g00430,47.83410558,1.020754848,0.262315666,3.891322483,9.97E-05,0.0005,GO:0005515
Vitvi12g00473,Vitvi12g00473,22.85023,1.428251,0.3674748,3.886665,0.000101631,0.0006,#N/A
Vitvi05g01705,Vitvi05g01705,17.59653,1.915034,0.4927234,3.886631,0.000101645,0.0006,#N/A
Vitvi05g01934,Vitvi05g01934,379.4009,1.468188,0.3777646,3.886516,0.000101693,0.0006,#N/A
Vitvi04g02054,Vitvi04g02054,29.63682,1.341752,0.3452819,3.88596,0.000101926,0.0006,#N/A
Vitvi06g00244,Vitvi06g00244,42.71088,1.003497,0.2583404,3.884397,0.000102584,0.0006,#N/A
Vitvi16g01135,Vitvi16g01135,37.67729,1.342616,0.3456827,3.883954,0.000102771,0.0006,GO:0008270
Vitvi03g00598,Vitvi03g00598,597.3789,1.623352,0.4180504,3.88315,0.000103112,0.0006,#N/A
Vitvi01g00816,Vitvi01g00816,4328.653292,1.645573794,0.424258747,3.878703279,0.000105015,0.0006,GO:0006952
Vitvi17g00819,Vitvi17g00819,45.52127,1.679519,0.4332981,3.876129,0.000106131,0.0006,GO:0004089
Vitvi18g00727,Vitvi18g00727,27.23656,1.058719,0.2736585,3.868758,0.000109391,0.0006,#N/A
Vitvi13g01949,Vitvi13g01949,64.64919,1.210878,0.313223,3.865866,0.000110696,0.0006,#N/A
Vitvi18g02480,Vitvi18g02480,10.06358,2.298735,0.5956068,3.859485,0.000113626,0.0006,#N/A
Vitvi19g02100,Vitvi19g02100,10.29811,2.127837,0.551472,3.858467,0.0001141,0.0006,#N/A
Vitvi14g02679,Vitvi14g02679,30.24526,1.243053,0.3225919,3.853331,0.000116522,0.0006,GO:0005515
Vitvi08g02304,Vitvi08g02304,112.5924,1.093466,0.2837857,3.853139,0.000116613,0.0006,#N/A
Vitvi05g02163,Vitvi05g02163,12.4034,3.094781,0.803702,3.850657,0.000117801,0.0006,#N/A
Vitvi03g00781,Vitvi03g00781,42.88458,1.177126,0.3057114,3.85045,0.000117901,0.0006,#N/A
Vitvi05g02013,Vitvi05g02013,24.95019,4.18456,1.08804,3.845961,0.000120081,0.0006,#N/A
Vitvi19g00574,Vitvi19g00574,9.829001,1.893281,0.4928923,3.841165,0.000122452,0.0007,GO:0008168
Vitvi04g01061,Vitvi04g01061,3.471754,5.105111,1.330234,3.837754,0.000124165,0.0007,GO:0006520
Vitvi05g01080,Vitvi05g01080,32.53715,1.377594,0.3591573,3.83563,0.000125243,0.0007,#N/A
Vitvi11g01330,Vitvi11g01330,27.3307,-1.459247,0.3805671,-3.834403,0.00012587,0.0007,GO:0009058
Vitvi16g01951,Vitvi16g01951,7.004921,2.455504,0.6403789,3.834455,0.000125843,0.0007,#N/A
Vitvi06g01607,Vitvi06g01607,56.06112,1.100543,0.2870495,3.833985,0.000126084,0.0007,#N/A
Vitvi07g01551,Vitvi07g01551,51.49698,1.055427,0.2756144,3.829361,0.000128476,0.0007,GO:0005524
Vitvi06g00035,Vitvi06g00035,16.2941,1.475686,0.3854841,3.828137,0.000129117,0.0007,#N/A
Vitvi07g01599,Vitvi07g01599,575.0936,1.067922,0.2791027,3.826269,0.0001301,0.0007,#N/A
